"filename", "language", "Properties", "JSON with Comments", "TypeScript", "JSON", "Solidity", "JavaScript", "TypeScript JSX", "CSS", "Markdown", "Git Commit Message", "comment", "blank", "total"
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\CallLimiter.json", "JSON", 0, 0, 0, 5330, 0, 0, 0, 0, 0, 0, 0, 0, 5330
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\CallLimiter_metadata.json", "JSON", 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 193
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\CallLimitrr.json", "JSON", 0, 0, 0, 5330, 0, 0, 0, 0, 0, 0, 0, 0, 5330
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\CallLimitrr_metadata.json", "JSON", 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 193
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\CircularBuffer.json", "JSON", 0, 0, 0, 3611, 0, 0, 0, 0, 0, 0, 0, 0, 3611
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\CircularBuffer_metadata.json", "JSON", 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 102
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\CyrcleArray.json", "JSON", 0, 0, 0, 3611, 0, 0, 0, 0, 0, 0, 0, 0, 3611
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\CyrcleArray_metadata.json", "JSON", 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 102
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\DataTypes.json", "JSON", 0, 0, 0, 4768, 0, 0, 0, 0, 0, 0, 0, 0, 4768
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\DataTypes_metadata.json", "JSON", 0, 0, 0, 366, 0, 0, 0, 0, 0, 0, 0, 0, 366
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Divider.json", "JSON", 0, 0, 0, 1751, 0, 0, 0, 0, 0, 0, 0, 0, 1751
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Divider_metadata.json", "JSON", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 70
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\FeedbackContract.json", "JSON", 0, 0, 0, 3186, 0, 0, 0, 0, 0, 0, 0, 0, 3186
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\FeedbackContract_metadata.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 90
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\IncrementWithThreshold.json", "JSON", 0, 0, 0, 2623, 0, 0, 0, 0, 0, 0, 0, 0, 2623
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\IncrementWithThreshold_metadata.json", "JSON", 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 121
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\InputValidation.json", "JSON", 0, 0, 0, 2157, 0, 0, 0, 0, 0, 0, 0, 0, 2157
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\InputValidation_metadata.json", "JSON", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 65
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\MultiReturnExample.json", "JSON", 0, 0, 0, 1515, 0, 0, 0, 0, 0, 0, 0, 0, 1515
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\MultiReturnExample_metadata.json", "JSON", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 69
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Multiplier.json", "JSON", 0, 0, 0, 1489, 0, 0, 0, 0, 0, 0, 0, 0, 1489
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Multiplier_metadata.json", "JSON", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 70
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\OwnerContract.json", "JSON", 0, 0, 0, 1606, 0, 0, 0, 0, 0, 0, 0, 0, 1606
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\OwnerContract_metadata.json", "JSON", 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 77
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\RoleBasedAccessControl.json", "JSON", 0, 0, 0, 4118, 0, 0, 0, 0, 0, 0, 0, 0, 4118
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\RoleBasedAccessControl_metadata.json", "JSON", 0, 0, 0, 430, 0, 0, 0, 0, 0, 0, 0, 0, 430
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\SimpleStorage.json", "JSON", 0, 0, 0, 1009, 0, 0, 0, 0, 0, 0, 0, 0, 1009
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\SimpleStorage_metadata.json", "JSON", 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 85
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Subtracter.json", "JSON", 0, 0, 0, 1209, 0, 0, 0, 0, 0, 0, 0, 0, 1209
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Subtracter_metadata.json", "JSON", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 70
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Task1.json", "JSON", 0, 0, 0, 1009, 0, 0, 0, 0, 0, 0, 0, 0, 1009
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Task1_metadata.json", "JSON", 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 85
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Task2.json", "JSON", 0, 0, 0, 6333, 0, 0, 0, 0, 0, 0, 0, 0, 6333
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Task2_metadata.json", "JSON", 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 85
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Task3.json", "JSON", 0, 0, 0, 1035, 0, 0, 0, 0, 0, 0, 0, 0, 1035
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Task3_metadata.json", "JSON", 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 85
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Task4.json", "JSON", 0, 0, 0, 1658, 0, 0, 0, 0, 0, 0, 0, 0, 1658
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Task4_metadata.json", "JSON", 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 97
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\TimestampRecorder.json", "JSON", 0, 0, 0, 405, 0, 0, 0, 0, 0, 0, 0, 0, 405
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\TimestampRecorder_metadata.json", "JSON", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 79
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\UniqueCount.json", "JSON", 0, 0, 0, 1597, 0, 0, 0, 0, 0, 0, 0, 0, 1597
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\UniqueCount_metadata.json", "JSON", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 91
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Validator.json", "JSON", 0, 0, 0, 5157, 0, 0, 0, 0, 0, 0, 0, 0, 5157
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\Validator_metadata.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 94
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\11d77fd9db452a22aafb01eef31c7a67.json", "JSON", 0, 0, 0, 22919, 0, 0, 0, 0, 0, 0, 0, 0, 22919
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\14645ee49c6c775e492cdb5cff15041a.json", "JSON", 0, 0, 0, 5122, 0, 0, 0, 0, 0, 0, 0, 0, 5122
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\3a01f4441984a8ada35265dc4da08d53.json", "JSON", 0, 0, 0, 1921, 0, 0, 0, 0, 0, 0, 0, 0, 1921
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\40eb6847050e77cb5069917c1deae92d.json", "JSON", 0, 0, 0, 11331, 0, 0, 0, 0, 0, 0, 0, 0, 11331
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\41d43f7fc5b51e20eedea508fca45791.json", "JSON", 0, 0, 0, 4715, 0, 0, 0, 0, 0, 0, 0, 0, 4715
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\4a98353608e960c828cd1c7ca31fc1ed.json", "JSON", 0, 0, 0, 5423, 0, 0, 0, 0, 0, 0, 0, 0, 5423
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\4fd34b4715f820a6e18219bef89bfba8.json", "JSON", 0, 0, 0, 3587, 0, 0, 0, 0, 0, 0, 0, 0, 3587
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\52971f6485dfeb17ad98ecc8d1bbaa58.json", "JSON", 0, 0, 0, 3371, 0, 0, 0, 0, 0, 0, 0, 0, 3371
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\584c41cb91911e7b5af843092c26f423.json", "JSON", 0, 0, 0, 18978, 0, 0, 0, 0, 0, 0, 0, 0, 18978
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\6addf835f887fa2b4bc26f45f89cd4be.json", "JSON", 0, 0, 0, 3404, 0, 0, 0, 0, 0, 0, 0, 0, 3404
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\6f27930a055af2da1fd13c7b848eb541.json", "JSON", 0, 0, 0, 4987, 0, 0, 0, 0, 0, 0, 0, 0, 4987
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\7196cc5ad7fbce1dda7b19e52819b7cf.json", "JSON", 0, 0, 0, 12306, 0, 0, 0, 0, 0, 0, 0, 0, 12306
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\74e0b664fa236d11978d2ab48988bc79.json", "JSON", 0, 0, 0, 5513, 0, 0, 0, 0, 0, 0, 0, 0, 5513
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\784b9d3bad65f1657ba60365f8a3ac93.json", "JSON", 0, 0, 0, 5337, 0, 0, 0, 0, 0, 0, 0, 0, 5337
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\7abe271c959129e14c04b3cd5716f822.json", "JSON", 0, 0, 0, 7811, 0, 0, 0, 0, 0, 0, 0, 0, 7811
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\8f03481bd3d152a288316a6ddd0c3813.json", "JSON", 0, 0, 0, 20367, 0, 0, 0, 0, 0, 0, 0, 0, 20367
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\929e806e6467a0171301d0422807271b.json", "JSON", 0, 0, 0, 15415, 0, 0, 0, 0, 0, 0, 0, 0, 15415
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\95301a5138d57a17c1b114794429e246.json", "JSON", 0, 0, 0, 6594, 0, 0, 0, 0, 0, 0, 0, 0, 6594
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\ba225c7279bd12f0fb97d1d7a8204944.json", "JSON", 0, 0, 0, 7467, 0, 0, 0, 0, 0, 0, 0, 0, 7467
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\de35dbb6193d7cc869bbbf70281c7b0e.json", "JSON", 0, 0, 0, 3587, 0, 0, 0, 0, 0, 0, 0, 0, 3587
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\e3ad8c17d71f96df01d7a8290c20f293.json", "JSON", 0, 0, 0, 3134, 0, 0, 0, 0, 0, 0, 0, 0, 3134
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\e468d738f1a9f94730b1b35e8781ae24.json", "JSON", 0, 0, 0, 4834, 0, 0, 0, 0, 0, 0, 0, 0, 4834
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\ea54fda88776bd94b57606dfe4dd8997.json", "JSON", 0, 0, 0, 12306, 0, 0, 0, 0, 0, 0, 0, 0, 12306
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\f5cfa2ea0d00c19304670bf2b4bf5af8.json", "JSON", 0, 0, 0, 4167, 0, 0, 0, 0, 0, 0, 0, 0, 4167
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\f9a9239ed08f1c9b59ecc18456bdb898.json", "JSON", 0, 0, 0, 3754, 0, 0, 0, 0, 0, 0, 0, 0, 3754
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-junior\artifacts\build-info\fa38280c06e03cc448d624b621f146a7.json", "JSON", 0, 0, 0, 3134, 0, 0, 0, 0, 0, 0, 0, 0, 3134
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\BaseContract.sol", "Solidity", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 8, 5, 26
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\DataConsumer.sol", "Solidity", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 31, 8, 55
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\DataProvider.sol", "Solidity", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 8, 6, 27
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\EmployeeData.sol", "Solidity", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 25, 13, 58
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\Factorial.sol", "Solidity", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 12, 5, 29
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\FallbackExample.sol", "Solidity", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 8, 5, 23
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\InheritedContract.sol", "Solidity", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 10, 8, 38
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\Library.sol", "Solidity", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 29, 7, 56
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\NestedMappings.sol", "Solidity", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 9, 5, 24
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\Power.sol", "Solidity", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 13, 9, 36
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\ProductStore.sol", "Solidity", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 28, 19, 67
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\ReceiveEther.sol", "Solidity", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 8, 5, 25
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\UserRegistry.sol", "Solidity", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 31, 10, 67
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\VotingWithDelegation.sol", "Solidity", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 50, 27, 111
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\artifacts\BaseContract.json", "JSON", 0, 0, 0, 1695, 0, 0, 0, 0, 0, 0, 0, 0, 1695
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\artifacts\BaseContract_metadata.json", "JSON", 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 96
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\artifacts\InheritedContract.json", "JSON", 0, 0, 0, 13341, 0, 0, 0, 0, 0, 0, 0, 0, 13341
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\artifacts\InheritedContract_metadata.json", "JSON", 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 148
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\artifacts\build-info\62b3f8ad50f464d3084debb08d6a427d.json", "JSON", 0, 0, 0, 4707, 0, 0, 0, 0, 0, 0, 0, 0, 4707
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-middle\artifacts\build-info\f1a85dd76551f5ecd5ad5226c3d6ea91.json", "JSON", 0, 0, 0, 35915, 0, 0, 0, 0, 0, 0, 0, 0, 35915
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\COMMIT_EDITMSG", "Git Commit Message", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 9
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\IMathContract.sol", "Solidity", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 30, 6, 43
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\InheritedMathContract.sol", "Solidity", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 2, 8
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\InterfaceMathContract.sol", "Solidity", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 37, 7, 64
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\Lesson.sol", "Solidity", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 3, 11
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonArray1.sol", "Solidity", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 43, 9, 80
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonBool.sol", "Solidity", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 27, 9, 57
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonCall.sol", "Solidity", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 39, 11, 89
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonCycles.sol", "Solidity", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 14, 4, 36
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonDelegateCall.sol", "Solidity", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 60, 16, 135
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonDlegateCallAdditionally.sol", "Solidity", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 54, 20, 109
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonEnum.sol", "Solidity", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 25, 9, 63
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonError.sol", "Solidity", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 4, 6, 32
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonErrorsAndCondotions.sol", "Solidity", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 6, 9, 34
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonEvent.sol", "Solidity", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 3, 15
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonExternalLibrary.sol", "Solidity", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 1, 9
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonGlobalVariablesAndConstructor.sol", "Solidity", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 34, 8, 66
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonInternalLibrary.sol", "Solidity", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 1, 8
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonLibrary.sol", "Solidity", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 7, 4, 24
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonMapping.sol", "Solidity", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 44, 8, 77
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonModifier.sol", "Solidity", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 7, 7, 34
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonOpenZeppelin.sol", "Solidity", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 13, 9, 42
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonStruct.sol", "Solidity", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 10, 10, 43
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonUint.sol", "Solidity", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 7, 11, 43
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\LessonUintPractice.sol", "Solidity", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 8, 11, 44
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\MathContract.sol", "Solidity", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 5, 6, 28
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\Module1Lesson2-2.sol", "Solidity", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 4, 11
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\Module1Lesson2.sol", "Solidity", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 2, 8, 25
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\Module1Practicum1.sol", "Solidity", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 34, 33, 166
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\Module1Practicum2.sol", "Solidity", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 16, 19, 89
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\artifacts\ContractOne.json", "JSON", 0, 0, 0, 4755, 0, 0, 0, 0, 0, 0, 0, 0, 4755
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\artifacts\ContractOne_metadata.json", "JSON", 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 123
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\artifacts\ContractThree.json", "JSON", 0, 0, 0, 1413, 0, 0, 0, 0, 0, 0, 0, 0, 1413
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\artifacts\ContractThree_metadata.json", "JSON", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 83
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\artifacts\ContractTwo.json", "JSON", 0, 0, 0, 3483, 0, 0, 0, 0, 0, 0, 0, 0, 3483
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\artifacts\ContractTwo_metadata.json", "JSON", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 75
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\artifacts\Cycles.json", "JSON", 0, 0, 0, 670, 0, 0, 0, 0, 0, 0, 0, 0, 670
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\artifacts\Cycles_metadata.json", "JSON", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 66
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\artifacts\DataTypes.json", "JSON", 0, 0, 0, 4768, 0, 0, 0, 0, 0, 0, 0, 0, 4768
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\artifacts\DataTypes_metadata.json", "JSON", 0, 0, 0, 366, 0, 0, 0, 0, 0, 0, 0, 0, 366
"c:\Users\Дмитрий\Web3\Solidity Developer\my-contracts\contracts\practice-module-1\artifacts\Lesson.json", "JSON", 0, 0, 0, 5489, 0, 0, 0, 0, 0, 0, 0, 0, 5489
